file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\preference\LeanbackPreferenceDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.preference.LeanbackPreferenceDialogFragment,getPreference/0,FALSE,73,1,6,6,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\preference\LeanbackPreferenceDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.preference.LeanbackPreferenceDialogFragment,"setTargetFragment/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.preference.Fragment,int]",FALSE,64,1,1,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\PlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.PlaybackFragment$Anonymous1,"onSkipToNext/2[com.liskovsoft.smartyoutubetv2.tv.ui.playback.Player,com.liskovsoft.smartyoutubetv2.tv.ui.playback.ControlDispatcher]",FALSE,513,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\PlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.PlaybackFragment$Anonymous1,getSupportedQueueNavigatorActions/1[com.liskovsoft.smartyoutubetv2.tv.ui.playback.Player],FALSE,503,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\PlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.PlaybackFragment$Anonymous1,"onSkipToPrevious/2[com.liskovsoft.smartyoutubetv2.tv.ui.playback.Player,com.liskovsoft.smartyoutubetv2.tv.ui.playback.ControlDispatcher]",FALSE,508,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,onCreate/1[com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.Bundle],FALSE,21,1,0,0,0,1,4,5,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,"onCreateActions/2[java.util.List<com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.GuidedAction>,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.Bundle]",FALSE,64,3,0,0,0,1,5,4,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,close/0,FALSE,51,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,onCreateGuidance/1[com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.Bundle],FALSE,57,4,0,0,0,1,1,5,1,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,11,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,onDestroy/0,FALSE,36,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,showCode/1[java.lang.String],FALSE,42,1,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,onActivityCreated/1[com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.Bundle],FALSE,29,2,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,setTitle/1[java.lang.String],FALSE,46,0,1,1,0,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\adddevice\AddDeviceFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.AddDeviceFragment,onGuidedActionClicked/1[com.liskovsoft.smartyoutubetv2.tv.ui.adddevice.GuidedAction],FALSE,73,1,0,0,0,2,2,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\launchers\MusicLauncherActivity.java,com.liskovsoft.smartyoutubetv2.tv.launchers.MusicLauncherActivity,onCreate/1[com.liskovsoft.smartyoutubetv2.tv.launchers.Bundle],FALSE,10,1,0,0,0,1,4,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat$Anonymous1,"compare/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat.LinkSpec,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat.LinkSpec]",FALSE,72,1,0,0,0,5,0,15,5,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,"setBackgroundColor/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter.ViewHolder,int]",FALSE,276,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,setFocusRecovery/1[boolean],FALSE,338,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,setDefaultFocusToMiddle/1[boolean],FALSE,331,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,getLayoutResourceId/0,FALSE,237,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,getChildMarginDefault/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.Context],FALSE,312,1,2,2,0,2,2,6,1,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,0,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,getOnItemControlListener/0,FALSE,272,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,getControlIconWidth/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.Context],FALSE,320,1,2,2,0,2,2,6,1,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,0,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,"onBindViewHolder/2[Presenter.ViewHolder,java.lang.Object]",FALSE,288,3,2,1,1,3,2,13,0,2,2,2,0,0,0,2,0,0,0,0,5,0,2,0,0,0,11,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,onUnbindViewHolder/1[Presenter.ViewHolder],FALSE,303,2,1,1,0,2,1,8,0,1,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,7,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,setOnControlClickedListener/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter.OnControlClickedListener],FALSE,244,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,setOnControlSelectedListener/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter.OnControlSelectedListener],FALSE,265,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,ControlBarPresenter/1[int],TRUE,230,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,onCreateViewHolder/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ViewGroup],FALSE,281,5,3,1,2,1,4,4,1,1,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,setOnControlLongClickedListener/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter.OnControlLongClickedListener],FALSE,251,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\ControlBarPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ControlBarPresenter,getOnItemViewClickedListener/0,FALSE,258,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setResizeMode/1[int],FALSE,78,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,calculateAspectRatio/0,FALSE,166,0,2,2,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,6,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,getSurfaceView/0,FALSE,63,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,"onVideoSizeChanged/2[int,int]",FALSE,55,1,1,0,1,1,2,4,0,0,2,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,10,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setAspectRatio/1[float],FALSE,91,1,2,1,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setSurfaceHolderCallback/1[SurfaceHolder.Callback],FALSE,48,2,2,1,1,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setBackgroundResource/1[int],FALSE,153,1,1,1,0,4,2,10,1,1,1,2,0,0,0,2,0,0,1,1,2,0,1,0,0,0,15,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,onDestroyView/0,FALSE,68,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setRotation/1[int],FALSE,96,4,3,1,2,3,9,15,1,0,1,9,0,0,0,0,0,1,0,1,1,0,1,0,0,0,14,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,"onCreateView/3[com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.LayoutInflater,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.ViewGroup,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.Bundle]",FALSE,33,7,3,0,3,3,11,9,1,4,3,11,0,0,0,1,0,1,0,2,3,0,0,0,0,1,24,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setZoom/1[int],FALSE,82,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,setPixelRatio/1[float],FALSE,145,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,scaleIfNeeded/0,FALSE,113,4,1,0,1,6,7,25,2,6,0,7,0,0,0,2,0,3,0,4,11,2,1,0,0,0,15,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\surface\SurfacePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.surface.SurfacePlaybackFragment,getResizeMode/0,FALSE,87,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat$Anonymous3,onClick/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.View],FALSE,495,2,2,0,2,2,2,6,0,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,10,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\PlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.PlaybackFragment$Anonymous2,"dispatchSetPlayWhenReady/2[com.liskovsoft.smartyoutubetv2.tv.ui.playback.Player,boolean]",FALSE,521,1,0,0,0,2,2,6,2,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,14,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat$Anonymous2,onClick/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.View],FALSE,479,2,2,0,2,2,3,9,0,1,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,0,10,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\SeekModePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.SeekModePlaybackFragment,setSeekMode/1[boolean],FALSE,77,1,3,2,1,3,2,10,1,0,1,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,28,2,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\SeekModePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.SeekModePlaybackFragment,stopFadeTimer/0,FALSE,89,1,1,1,0,2,2,6,0,1,0,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,17,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\SeekModePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.SeekModePlaybackFragment,setPlaybackSeekUiClient/1[PlaybackSeekUi.Client],FALSE,33,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\mod\SeekModePlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.SeekModePlaybackFragment,onCreate/1[com.liskovsoft.smartyoutubetv2.tv.ui.playback.mod.Bundle],FALSE,19,1,0,0,0,2,3,7,0,1,1,3,0,0,0,1,0,0,2,0,1,0,1,0,0,0,10,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\PlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.PlaybackFragment$Anonymous3,"onBindRowViewHolder/2[RowPresenter.ViewHolder,java.lang.Object]",FALSE,567,2,5,0,5,2,4,8,1,1,2,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,17,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\PlaybackFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.PlaybackFragment$Anonymous3,"onRowViewSelected/2[RowPresenter.ViewHolder,boolean]",FALSE,580,2,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\actions\RepeatAction.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.actions.RepeatAction,"RepeatAction/2[com.liskovsoft.smartyoutubetv2.tv.ui.playback.actions.Context,int]",TRUE,35,4,1,0,1,1,5,25,0,8,2,5,0,0,0,0,0,0,0,1,20,0,0,0,0,0,28,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\playback\actions\RepeatAction.java,com.liskovsoft.smartyoutubetv2.tv.ui.playback.actions.RepeatAction,RepeatAction/1[com.liskovsoft.smartyoutubetv2.tv.ui.playback.actions.Context],TRUE,26,2,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat,"addLinks/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.TextView,int]",FALSE,195,6,3,0,3,6,7,25,6,2,2,7,3,4,0,1,0,0,0,1,2,0,2,0,0,0,60,9,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat,"addLinks/6[com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.TextView,java.util.regex.Pattern,java.lang.String,java.lang.String[],com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.MatchFilter,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.TransformFilter]",FALSE,290,8,8,5,3,3,7,12,1,2,6,7,3,1,0,0,0,0,1,0,2,0,1,0,0,0,86,9,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat,"gatherMapLinks/2[java.util.ArrayList<com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat.LinkSpec>,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.Spannable]",FALSE,506,3,3,1,2,5,7,32,1,8,2,7,1,1,1,1,2,1,2,2,14,4,3,0,0,0,22,10,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\clickable\LinkifyCompat.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.LinkifyCompat,"addLinks/3[com.liskovsoft.smartyoutubetv2.tv.ui.mod.clickable.TextView,java.util.regex.Pattern,java.lang.String]",FALSE,238,4,2,0,2,2,3,7,1,0,3,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,55,9,0,TRUE
